actual,predicted,correct
iIkHNY,IiAWYY,False
KwQZqgn,KwQZqqn,False
CvLfIPW,CdJJCRK,False
zgMneaH,zgMheeH,False
oXlKD,oXXlD,False
pzCjcxl,pzCjaxl,False
TROUQK,TROUQK,True
iFlnZo,iFnnon,False
LBudpu,LBuupu,False
RQddo,RQddo,True
MDRtPRMek,MDDtPPNek,False
vYAzwl,vYzzwI,False
SMWDR,SWVOR,False
cEozKEju,rnnzXEjj,False
siJaFs,sJJsFs,False
YFyahXy,VTyggVy,False
jjIkB,jjtkB,False
cBahtRZZ,cBbbdBEZ,False
TyvEhoj,TywEhpj,False
AovKmn,AowKmn,False
fdpVhJUb,fbpVVJJb,False
emjxsecRU,eyyyeecRz,False
XpcxHQFx,XpbxHFFx,False
Nowvt,Nowwt,False
kiUbIa,kUUbJa,False
EsPmLPq,EsPmLCq,False
wMPTSgiU,wMPPSgUU,False
PADhnMc,FSlhnMc,False
uFOkoqTM,uFDkqqTM,False
ZSQSr,ZSSSr,False
Hlucx,Hlucx,True
JUenCxZmj,JCmmxRxmj,False
EMkRR,EMkRR,True
UlsnIXzdK,UinnYXcdK,False
zmNnvL,zmNmvL,False
sngHlnTqa,snhHhTTqa,False
yXoZfZCwe,yXoXLZxwe,False
qRxOBNg,qRxOBWg,False
raOyyra,cEcyyxx,False
omavQJ,oneaQQ,False
HRZGRadF,HRGGGEaF,False
HxUauQAk,KvJuauQA,False
fKjxDlC,fKjxDCC,False
xsdaJlc,xacJJJe,False
xxvmIN,xxvnWN,False
BFUQoaJkL,BlUOookkL,False
QfbWsSCgx,QfbNASSgx,False
snEeg,znFEg,False
rYqqhAE,rYqqhAE,True
zFKHy,zFKFy,False
tCUXXf,tCUXXf,True
CzTsktY,CzTkkkY,False
GHKRZzUIQ,GHKRZzLJQ,False
FubfOKG,TucONOO,False
LMzNRIOhL,LMxNDDDhL,False
bSYkrKh,dSPtXWh,False
lzBKGk,iEdMRk,False
gIdozKb,gIdazKb,False
aWCVZnk,aWCVZnk,True
BcQHs,BqQHe,False
LGUULQ,LDUUUQ,False
gdFEYHS,gcTYYYS,False
DIrhsLQXh,DlhhsQQhh,False
hFkYY,hFVYY,False
VGEgpXA,VEEggAA,False
WdNsA,Viiaa,False
OVYNoARr,OVViaaRr,False
VkUOuEHRi,VXUOuLBBl,False
IkzaGc,lkzaGc,False
MVwMITq,VVVWWWF,False
VqcafWXz,VqcctWXz,False
tEVfvkTC,tDYYxxTC,False
ibAdMHq,ibAdMHq,True
jBsvi,jBsvi,True
DxdCoEwj,OxcCCExk,False
wOnOvzLQN,wOnvrzzQN,False
osZNULI,osBXLuL,False
vmTdizg,vmTdddg,False
jKunR,jKunR,True
jtIuQu,jttuQu,False
YnHpF,YnlpT,False
eZmEYtM,eZmEYYM,False
vFAnqp,vFAnpp,False
ZRRLQZ,ZRRUQZ,False
qLdyPSax,qjjyvSSs,False
DSWCx,DSWOx,False
UmvUvVtdD,UmmyVvddD,False
pmjgC,qqjgD,False
goXNtUFm,gqVYBZZm,False
fQOXNTX,fCCXTTX,False
iOoErQ,iOoFrQ,False
YDGJa,YOOJa,False
wDfbc,wDfbc,True
xQVxNRtT,xQWvMRrT,False
qcAWjJHHu,qsAMjjHHu,False
cthuHvKU,cthuHHHU,False
bmWKszS,bmWWssS,False
zGJzWqva,zCLzWvvc,False
SBRKTtdfj,SBRWTfdjj,False
UGhcE,UGhoE,False
HVlcmp,HVlnnq,False
hfWuWCWSn,iFfwWCCSn,False
gqHUmR,gdHHmm,False
aHoBdXC,dHdBdXZ,False
yEZRDpFU,yZZDDDPU,False
pDNUWlqy,pDMMWNqy,False
qOdZukoNh,qOEZukooh,False
OxISTJxZJ,OxITTZZZJ,False
eRouUYqUC,ePnuUUqUC,False
LqOoYQU,uQoYYQU,False
JzkUNigg,JzkMMMgg,False
KAZTcnC,KAZTccC,False
jilckrQwG,jHppGCuCE,False
NrodqG,WroqqG,False
LxWCcjK,LxWCcjK,True
ebfHAquON,ebHHAqqON,False
yzFNSCH,yGKKKTW,False
oFCtJZaNo,oPCULZaNo,False
OGSzd,OGSzd,True
FSZWQ,FSZWQ,True
TVIjTQ,TTljTQ,False
KKVgMid,XXVgMdd,False
AWkUrV,AWRzzr,False
uVXEafep,uVXEaeep,False
QpvOVtHwg,QpvOffHhq,False
yEaDQxAaC,yxZGGsscC,False
ACcSzY,XCzZzY,False
axTtyf,axTjyf,False
HqAho,HqAno,False
scYMScGIk,eeYVXBGGv,False
FvRPsaJD,FwRPsuDD,False
SVTlAS,SVTiSS,False
sVkFQ,sVkPQ,False
WzPqrLABZ,WzBqqdBBZ,False
farLXQzN,frcXXDzN,False
eYMveC,elNweC,False
KolNQGwUS,KoHUQwwUS,False
nLNDtvrO,nUUMMxrO,False
AKlhfD,AKhhDD,False
fVbGxMGww,fVGGAVGww,False
tORYkT,tORYkT,True
qxoav,qxoov,False
LuYgyeXM,LuYYeeAM,False
YCJXfTx,YCCXTTx,False
WtIkkqZ,VttkkaZ,False
ymPAvYJ,ynhAAxt,False
PkhbbCx,PkhbbCx,True
HNCXry,HNCXyy,False
rVMfwu,rVMfwu,True
zmEpztHtJ,zmEqziHJJ,False
tDJJvMx,iDUIvMx,False
KZUdGxOY,XLttzzOO,False
knVQlVjNh,knVQVjjjh,False
AURQxA,AUPQxA,False
TVzJMM,TVzLMM,False
wtlKn,viKKh,False
QjrrpvO,QjjiruO,False
rwPRG,rwPRG,True
YxWIBDIx,YxWlBDIx,False
VsyRtEo,VqyQREc,False
CjnPEblJG,CjnPBbLGG,False
ekGXMNE,cACXWWE,False
LlvJi,LyvJI,False
yBZgh,yBggh,False
ZxHlhxyJZ,ZxHHHyyJZ,False
SUdLUsXl,SUdLlssl,False
pyZqX,pvZpK,False
IKhGP,XraPf,False
yFgtVF,yTgVVT,False
OLGpl,OUGpl,False
QZZdFs,QQJdSs,False
ouPmU,ouPmU,True
WykPPOv,WyxPFPw,False
qluIH,aIuHH,False
bVIlg,dffgg,False
aOXSIFWf,aOXSSWff,False
viVDhUoK,xMOOuceK,False
xcMZClWnI,xaWZCWWnI,False
SwBWDPV,SwBWDPV,True
qqFofCCeA,qqEFTCCeA,False
omxOQ,omxQQ,False
anTyg,anTyg,True
cGeWlWlwf,cOeeWWvvf,False
RTkBkwy,RTkBkwy,True
bnHfU,daHtU,False
CeWUxoTn,CeVUxxTT,False
xXQNo,xXQWc,False
QoFOMik,QoTOMkk,False
UwApeALHV,UwwepaAHV,False
WsJpw,WsVpw,False
KyZFc,KyZFc,True
cHYgAzyr,zYlgggyv,False
pXSyCVYWV,zKjZQQOVW,False
DqUCZXt,OqqDZOX,False
ZQwOAeDM,ZQwOJeOM,False
VteOaonQG,VwuDueOOG,False
JywavMOin,lywwwMOOn,False
KbqtuJp,KbpuJJp,False
IegcE,MppoB,False
ooLdCtMgb,oodLCJMgb,False
xTKVAAUtn,xTFKAAAUn,False
vAfOYh,vAYOYn,False
SWmJH,SWmOi,False
eFEXvfuc,eFEXvvdc,False
PHnYTSYYS,PHmYYSYYS,False
SUCbVF,SUCbVF,True
qPbVrlzzX,qPrVrrzzX,False
UtMKDQ,UiNKDQ,False
IueUw,IeeCw,False
iMCUYHK,iMOUYFK,False
vzwaCzZH,vzwcCZZz,False
mUnTud,nUmmTo,False
KEeYd,KEeYd,True
GJWOP,GJWPP,False
SPLushhN,SPLLssnN,False
EvUjQ,EJujQ,False
txDhWUVj,txDhWUUj,False
YkWqCbGS,YkWqQbbS,False
SFrRbca,SPrPooa,False
SOeSE,SOeSE,True
gRmBtsWx,gRmBdsYx,False
wOncZLEUl,wOncCZZZI,False
MYiZSakvW,MVLZSbxwW,False
HdBMsOF,HbBNkcC,False
HyUMCYA,HyULUCA,False
qQpvuo,qZssob,False
jeBQqnUR,jePQqqUR,False
gQmCuU,qQkddJ,False
OzhXh,OzhKh,False
EmkwRWXEa,EkknRWWEc,False
wpwxtx,wpwkxx,False
QhQeKJ,QnQsKU,False
glnBUq,glbBLq,False
noTDP,ooTDP,False
oWCoWx,bWCoNx,False
NnQfG,NnQTG,False
UPwrd,UPwrd,True
qEiEAnAx,qEEEAnAx,False
fsWZc,TAAJC,False
frdMWKF,fruMWWF,False
IypFd,lypFd,False
uYlWMw,UWWWIw,False
dlZBy,dtBBy,False
IzfXgKya,IzXXgyya,False
hcQZh,hcQZh,True
TAAibym,TAABpyw,False
HYDVbwu,HYDVbbu,False
KBjvXCKeI,KByxXCNeI,False
oXoAGe,oXaAGa,False
ELMMXkMGw,ELMMMMMGw,False
nIjIojA,nTjjKKK,False
cWxRIHqFI,cMwPFFqFE,False
eoNcRkSPI,eorTkkRPI,False
wtAiOFng,wtttSAqg,False
KOIYsB,KDYYsB,False
TQZrLw,TQQZZw,False
ahxvhuO,ahxvhuO,True
bkuqazmI,bAuqqzmr,False
vvJqnDo,vvJqnDo,True
IGuyJsJAr,GuyJJJAsr,False
wlVAl,wVVAI,False
dDdfko,oOsWee,False
CpmUfF,OpmJfF,False
SlWfPKGOo,SVVVPPGGo,False
eWdSQp,aNlcBB,False
fkOxh,fkOxh,True
JxEOiTQI,xxCCliQl,False
qzuxjExm,qzzyjExm,False
WLsPNJ,NuePkt,False
NYaJUNq,NYoJJNq,False
yQUXDc,yQUXDc,True
QcnQQ,QqnQQ,False
ySrIWrRq,jsSYWRRq,False
eOConw,oODuir,False
adzVd,sduVd,False
ofWAM,oWWWW,False
vbyjBT,vcyjTT,False
aYKrAQ,cYXaAQ,False
MiHsc,MlHsc,False
lKngb,IKngb,False
iAoGWIM,iAoGYWW,False
dRsfQ,qPsrO,False
JcWPzQ,udWPzQ,False
mQarWX,mQrrVX,False
NtoogWDJ,NtoagWDJ,False
eAcQcHM,cAcQcHM,False
SKxHy,ZXcky,False
jrbUQj,jjcOQj,False
QhPIeOb,QhPIeOb,True
lTVke,lTVks,False
txUjbXUb,tvjjpXZb,False
TywPRU,TywPPJ,False
pDzFsL,pDzFsL,True
QXBvzB,ORxxzf,False
KyafJeLDi,KjpiieLDi,False
XbRPXkwds,XoRRwwwAa,False
PfvTiPzM,PfrYPPdM,False
KczqhgO,KzzzhgO,False
oxFQhxfZ,cxPQhvfZ,False
luRoAcyuz,luRKAcyzz,False
MLGtxsNs,MLClssNs,False
pDCmX,cOUmX,False
IltBtY,llBIYY,False
YOnJkESRD,fDbtMAZED,False
uzyVo,uzyio,False
ncNRZgfz,noNREgfz,False
CFpRh,CFpRh,True
bCmspX,cDvood,False
RGWtaMaN,RGttttzk,False
NuCHC,WtCJC,False
RwVTZWxl,RwVTTWwl,False
SJGTly,SJTTvg,False
liGFfDn,lGGfDDn,False
jAxeP,jAxeP,True
JLfDekFAp,JUUDekkRp,False
vjMxjCT,vjkyCCT,False
sriwnDO,sriwmDD,False
rVEmTj,tNEmTj,False
QyaTa,QyvFa,False
JDrGHfMT,DOOOffMT,False
qHzTY,qHzTY,True
WHZJRL,WHZLRL,False
ZCkQTL,ZiiiQD,False
DUkkpf,DDkkkp,False
qtHaNSHkr,dHbbrHRkr,False
PUzujwKrY,PUuuyyxKY,False
gcDcoKs,grDccKs,False
IhhRgNYt,IbhRgWYt,False
lmwCUN,twvCOJ,False
bfcYarI,bffYari,False
WvBDQGTyD,WrPDQQTyD,False
cPOdUaDY,cPOdUDDY,False
QUyNmFEJy,QjMWmmSSy,False
mmEWSPQK,mmEYHPQQ,False
wxorJ,wxcoi,False
PwLoIc,PvLccc,False
IlkWnNZR,iiXXnXSR,False
GRnoPXZgJ,GPnnPXZgJ,False
PZxRYKAN,PZxFYfKN,False
PzQBKP,PzQBKP,True
BqnOQ,BqgOO,False
QYXDYg,QYXDYg,True
cTnNk,cTnWk,False
XslCF,XsICF,False
ZgfbzLVth,ZgbbzLVnn,False
mxATpkfv,nbttRpai,False
sWLQBZUM,sWQQZZLM,False
jeOSlyyY,jeOSjyyY,False
TAHnalo,TAHhoIo,False
OCJIfyZEw,CCCtjyEww,False
kflMNhg,lVWXKgg,False
NEktw,NEkJw,False
RkkppI,Rkxppl,False
QITcwnVzS,OTTnrrrSS,False
txKqCBR,txxqZBH,False
yTNgp,yTigp,False
rFGYhnC,rOOYmmO,False
jsTuhUpVa,jTDumppVa,False
qAsUKA,qAsAAA,False
OlxhKSfpf,OvxAKSSpT,False
eWivZ,sVVvZ,False
HOasyrlAe,HDssyyyAe,False
hHRNald,hHRNdid,False
PnZWZLRdJ,PnFXZXRBJ,False
AKCDBAa,AKDDDAs,False
DjdUSX,DjcUSS,False
uqAXTcWI,uqqXZTcV,False
sZcYCL,sZcYCL,True
MiMho,MMMho,False
FzAxRGc,FzxxRGc,False
ZRMYEJK,ZRKtZZK,False
SWxvp,SWxvp,True
OHqUeWWy,OHqUeeWW,False
KFCHUH,KFCUHH,False
QPOIsmH,QPQasmH,False
UdqYzrs,UdqYrrs,False
gsSCLbq,gsSCdqq,False
BlkgWRj,BkggWRj,False
BQVkJNQY,BQllJJQQ,False
tZtngPFU,iZTmgPPU,False
FkkdzRYbT,FxxzzPYYF,False
Bxtor,BxIor,False
WRDTOsNPR,NRDDOsWFR,False
RRQuhiESE,RQQuhhSSE,False
YPlcJBdU,YPlllBdU,False
nQjWDhm,nQjVDbn,False
PGscrNEEu,FGomHKEEk,False
CMvge,CMvgg,False
QTVJSnVTs,CTYYXnYYs,False
uGpiCA,uGptGA,False
OszAkxib,OssAxxtb,False
YEAtlvSUt,YSAfvvStt,False
xKvBRKE,xKvfEKE,False
VCvoAUubk,VZnnLLLsw,False
PyFkr,PyFkr,True
cMjYoQOH,dNjjQOOh,False
GaEDTzq,GaZDDDd,False
jNBmbYQd,TDRhHTTE,False
KDAqERL,OOooSSL,False
CpSvJJxm,CpSJJJxn,False
fXoahx,fKonhx,False
WKVhe,WKVhe,True
EMfTHxojg,EXTTinkjg,False
ODFQaM,ODPQoM,False
dDzAxmJT,dDzxxmUT,False
fRnVKseF,fPnniaaF,False
VfSAtXQLL,VPSAXQQLL,False
TYAcEK,TYXdEK,False
xvCunK,xOOxxK,False
sUxMMQ,sUxMMQ,True
LIKdi,LiKdi,False
XdUIykLR,XdUljkkR,False
itchtCow,ttohtCow,False
eowZeRp,ecwABRp,False
bHYXlGDi,bHYYXOOI,False
CuvYtPg,OuvFFgg,False
MlMtE,MlMMZ,False
SzLalPhj,SzLllRhj,False
lAWuOtafu,MWwuDDrru,False
BwBkmTh,BwBkmmT,False
ojQeO,ojOeO,False
XgNstuZOB,fgttfmmBB,False
jfcjnH,jffjnH,False
jeelmewH,jeeemmwH,False
mqBSLxo,mqBBLxc,False
TkIpTqOq,TrrrrbDb,False
ltgbldjQ,IggidjjQ,False
MRWsQdq,MRWssqq,False
Ibifkpkf,tbVBqsff,False
Okahw,OAAww,False
FDzLCL,FDzLCL,True
wpSYHOHLh,wePYYGOUh,False
cJKCbjc,cKKCbjb,False
RkFNpO,RkFWpO,False
lTOWaj,lTOWpj,False
AJCLs,AJCLs,True
vkNjEK,vMWjEK,False
mJTwoDCw,mUTwoCCw,False
aBmoT,aBmmT,False
jZYTcYC,jZTTcYC,False
zKMhJvGk,zKKnirGk,False
wpbWB,wpbWB,True
DsnaWh,DssoWh,False
IGHzlXwqo,TZLllnncc,False
jaFHloVC,joFFHoVC,False
LjsjKBtx,LjysKBzx,False
bJCbn,bJCbn,True
paMqUshLu,pqMqUsnLu,False
ksRkrlwCp,ksRkvvvCp,False
yQbong,yOoong,False
IzfhcE,iziicE,False
rxGOR,rxGJR,False
ibOTbN,ibOTbN,True
dZqeBh,dZqqBh,False
cyEJt,cvEJt,False
IMYqtUhgb,WWtoobbgb,False
EKCkI,EKCkI,True
jiayc,jjjyy,False
FHKabKJ,PHbaaMJ,False
nEsfE,nZafE,False
QYcynXak,QYrynXek,False
taVIvmasf,tcVVmmsff,False
iwzTG,iwzTG,True
hXZHkC,hXZHkC,True
xMfZN,xMUZN,False
AMdiF,AMdtF,False
oXbWTkKm,otmmWRkm,False
oJqCKC,ohbKKC,False
DBQGZ,DBGGZ,False
wfqmoD,wiqmoD,False
DumCup,DumOOp,False
QbUhWnOK,ObbhWhOK,False
rnvrkKFm,rmvXXFmm,False
CTjmioM,CTjmioM,True
rCTvPyT,rDOvTyT,False
XgFKmsS,XgXTnnS,False
NEIje,iiiii,False
hIZYC,hLZYC,False
snkah,snkbh,False
YpNPEton,YpWPBtom,False
ksOYYxpn,kzTYYxpn,False
WgFyC,NnjRR,False
cbMIb,cbMlb,False
zneRJV,zmaRVV,False
OfmOg,Diwfg,False
zkQgAD,zkQgAD,True
oFqQkL,oTqQkL,False
ILuYno,UUUrra,False
EMxWGzx,EMMwGGx,False
dKhPhNW,dKhnhNW,False
uELCI,JzLLI,False
vdeDLuD,veeDLuD,False
erxpjRsdZ,evxyjRsdZ,False
tejVt,LqjVI,False
KomyJa,KomyJs,False
JUyVa,JJyVo,False
WcTER,WcTER,True
oyrqEBqTC,oyvqEEqTC,False
JNLnz,ufLLo,False
gwuyIbth,gvyyitto,False
FNtBCNW,FWtOOWN,False
ZrsSN,ZrsSN,True
SGbxE,SGbxE,True
VcubFRg,VoobFRg,False
tKCVV,tKCVV,True
YTaAu,YTaAu,True
YFaLMKgXu,YEbLXXgXu,False
WNMnuHLor,WWWmHHHdr,False
jwLRXUWg,jwWRJWSg,False
gNDRMJN,gIOOIIM,False
xxWIiYRE,xwWPPPEE,False
QtVynaZUo,QVVymzZLo,False
LvGSewVWc,UCGssvNWc,False
rgXlUBp,mgNIBon,False
VfiLWUmXT,VtUUUUmXT,False
wsmsYsL,wsmsYsz,False
qdVagRip,ddWWgRib,False
Hgnvu,Hgnvu,True
sWoVX,xlllX,False
aQCFyDYk,aOOOyTTk,False
eIsTCm,cssCCm,False
DWujJBL,DMtjtBZ,False
mnmGac,mmmoGc,False
fGqVB,fGqNB,False
FcpRWScV,FopRWScV,False
kIVUkOXIr,kVVJDZZIr,False
RCkNZ,RCkWZ,False
cYsBqlg,cYsBllg,False
yRmTgk,yPxFFg,False
szLYBf,sazYPH,False
NazuY,NazuY,True
fOGHuNw,fOSbiWw,False
SYOgYf,SYOgff,False
xALFQNOk,xdGOQOQx,False
qaRSzoq,peBBSqq,False
VBVqmJwuK,VBUmmLuwK,False
BMrcrEgfo,BNrrrggfo,False
rWVUxZ,rVVixZ,False
muapekYxU,mnpppAkxU,False
XyKlLX,XyJJXX,False
QzMoQq,QwMqQq,False
RjZSVZ,RjLSYZ,False
EuVyKIgtV,EuvVVggVV,False
cCAREj,cCABEj,False
PXAIfi,PXAfff,False
byvQoJrQ,byvOdQqQ,False
cgftgIwXK,cgffgvwKK,False
dUXFDPy,oUAAPPP,False
ukUAoZ,ukAAoZ,False
YXXqIb,YXXqlb,False
ziwTKv,ziwTKv,True
pGiyPx,pGyPPx,False
GGdco,GGddo,False
HmGlUrT,HhoDDuT,False
ljuLWd,jjuLWd,False
LqWFRpzHA,LqWFBpbHA,False
UxcWAV,UxaAkV,False
rPiMS,rPPPS,False
aklIMIC,aklllIC,False
BRTuzcm,BPDuumm,False
DRNam,DRNam,True
DYoPyPber,DYbPPPbev,False
zYbyu,zYryu,False
UIslsE,UlsIsE,False
kDbVCNN,kDcNONN,False
otsqcqLM,olsqqqLM,False
ucQnqzT,dGGoqoZ,False
DOjXrmoQ,PQjjmmmD,False
MNmiKfegm,WVmmXXsgv,False
rlGwTdq,rTvwFEq,False
xdwNEGj,xbwWBQj,False
LPVOOJMv,LPVOOOMv,False
tOHeptp,tOHepJp,False
JLjpxz,JLjpxz,True
ghyVvm,gHyVVm,False
WTjSOMY,WTjOOWY,False
fSSWy,fSSWy,True
MtxnVBVR,MlxnVVVR,False
jiSib,jjSbb,False
abSnwus,aBBowox,False
nsJhLMrGJ,hzhzLHsGJ,False
lzXOth,lzXOth,True
yVxXW,yVxXW,True
cvEuzlhgt,oxDuzhggt,False
wNDOSN,wWDOSS,False
CZYqIRwt,CZYqqRwl,False
AipnBA,AApnBA,False
GHkyP,GHAyP,False
dpdEg,dpdBg,False
dVCqZox,dWZqZox,False
hKvjoIx,hKvjpIx,False
irGuts,irOuus,False
AsZMbE,AsZWbE,False
AXmUzlHuS,KKmLLLtuS,False
UPjKVHZDO,UPjHKKKOO,False
CTDXxEEwV,CTDXxEEwV,True
ZmBlfSUf,ZmSffSdf,False
tUvtpD,tJJuoD,False
JSiLrxt,JSiixxt,False
dPKnn,dPNnn,False
kjjoHa,kjriss,False
FqwMVne,FqwMlne,False
nkHUiPDM,nkKLYFOM,False
pcNPBg,poNPBg,False
GitgYl,GtggYI,False
GGivR,GGixR,False
IIDSrt,lDSrtI,False
kxGMPRZfk,kxOMPPZZk,False
fSDbzJTe,fBDbuJTe,False
jNNmWsELT,jNNmWssZT,False
gzMZaP,gxkZcP,False
SMGeUR,SMGeJR,False
jeEzcY,geEzcY,False
txQmzxw,txCnzxw,False
WRzWal,WBzWal,False
dmaIbPhI,dmeLPPhI,False
ZnJLLMGB,ZctttXSS,False
hEJANkc,hEJNWkc,False
BjYFPK,BjYYPK,False
vVHleDMNI,vHHeDDNMN,False
jNsSnxV,jKsSnwV,False
zCqjQz,zZqQQz,False
GhylR,GHyiR,False
ybvRz,ybvRz,True
RfzWG,PtzVE,False
RQUSkRHbU,RQGGKSKbU,False
WtvliWSR,VtvOfSSS,False
CSJzqKkz,CSLaqqkz,False
ULUAAy,UUUAAy,False
MfQjwXNmZ,MjQjWKmzZ,False
kFhtIeDbZ,kFTVieDZZ,False
Rsgbs,Pqgas,False
ROjEJrAw,RQjjJJAw,False
pkYXkBuqo,oWWWBBdph,False
crvfl,cHrRR,False
ztQMgzP,ztQNggP,False
CHRRi,GRRRK,False
AaCVwHF,AsCVwHF,False
xVsch,xVsoh,False
tRwmjW,iRwmjW,False
OMCQUAM,OMQQUAM,False
tNsYb,tNsYb,True
uzmVcn,ueehVe,False
dpjkprC,dpjkppC,False
tapLv,tepLv,False
oOGzvbR,cGGGdxR,False
JzXno,uAuhb,False
BHPgmah,BHPggmh,False
RcGdWQYYT,RcGcWQQYT,False
akotxQ,okoxQQ,False
zcDiXJqQ,zoDXXaQQ,False
IvaoSWBe,lvooSWBe,False
DPahguK,DPrbggK,False
uQCUXk,uQQXXK,False
CHrevvBdq,UHnrrrddq,False
SPQpsMFv,SfQqsARr,False
skoWBsii,sMoWBsii,False
ySalQPvvb,jSsQQPvvb,False
mkdjgcN,mkdjjqN,False
doBiuVlq,dbBdVVqq,False
AoXecy,Aooooy,False
Gcjlgx,Dvjgvx,False
NbBwx,NbBwx,True
IDCWcVih,IOWWoVhh,False
SCunCzO,SCnnCzO,False
OiObC,QQQcC,False
fzIDLGH,fzlDLOH,False
ZSeEylFP,ZSsTyyPP,False
iTTBIPUZi,iTTDPULZJ,False
Vndqn,Vhdqa,False
RWXlNqFSK,RYYYtqEEK,False
yaHhZUUgc,yAhhLLUJp,False
opyITp,opviTp,False
LKAoQ,LXAaQ,False
kYDAy,kYDAy,True
FrjuL,FryLL,False
FWBqroHNq,TWBqqqMMq,False
gRPdktJe,gPPAAAJe,False
BeLDxqmW,Bccuummm,False
mNphQqPd,mNphQQPd,False
ejTsxq,ejTxxq,False
aJOwtJL,aJOwLLL,False
MbQtfSO,MbdjfSS,False
ttTYX,ttFYX,False
MAftjmuM,MAtjjmuV,False
SsrJoqS,SauucgS,False
trqkcJwWY,tqqkeJvWY,False
Wqqxp,Wqqqq,False
ylFRdKTkJ,vHRRRKTJJ,False
WXQTjykG,WXQjjykG,False
qDvjDL,qDvjDL,True
ZuEVOocM,ZzEYOooM,False
lYZnjt,VOfVct,False
nEQgEYWgx,nCggffigo,False
TyLqnyA,TyLynyA,False
QKrmCx,QKmmCx,False
UidhJGT,UibbiGG,False
aWqpGAE,aWqqGAE,False
DFKLkNSqz,DHZLMWSqz,False
ueBEpMr,ueEEpMr,False
EfBLAiGeK,EiDAACCaX,False
vlRKEOL,viRKGDL,False
ulrJbj,ullJbj,False
awiNCpdkl,owMCGpbkI,False
YJMUWxxor,YLLLuuxar,False
GPoMSdh,GPoMBbh,False
KJaaxZQC,KLbaxZQC,False
ZAVHmQ,ZXrhnr,False
DelQjvJG,DeIiyiiG,False
mPlUk,mPUUk,False
tgHfbTSjk,jgNNBSSjk,False
SujGzqg,SzjOzgg,False
uFybzahH,uFyyzdhh,False
DrCemT,DrOemT,False
DHHXHUgQY,DWHHHKggD,False
JnvPsrKi,uvPssKKK,False
feBua,feBua,True
WLbfCWmpb,NtffCWmpb,False
SXzGdfvd,SXzGfvvd,False
SxTTi,SxTTl,False
JdhEdn,JbHEbh,False
UQzzCrDh,UOzzDOOh,False
KSwnmBsbl,XSnmnoBdb,False
IhaRIY,lbaRYY,False
WcwgOs,WAsggS,False
cKZEGUk,zKZDDNi,False
cknAHw,cknAHw,True
FrziOB,FrrOOB,False
acJwSys,acJxSys,False
hqyrlV,hqyvVV,False
mgbIyep,mggjjop,False
CzHiEaoNg,CzHEEcHMg,False
kKFdgZLhb,kHFdgZZhb,False
pkjtZlUF,pkjlZJJF,False
ILplia,lLplcc,False
mBfbu,mBfbu,True
NJBXOBb,NURMXBB,False
zTNUdNBL,zTNULWNL,False
OqfeGfxz,OpffGffz,False
MGTeAG,MCTeeG,False
TmNqWWVH,TmWqqWVH,False
QIaZqdEkH,CLazzzSKN,False
MwAZFET,MwAZETT,False
JBkJjD,JBkjjD,False
qvWLebhHF,pwWLddHHF,False
RUzrfJ,RJonff,False
EffpPwjbe,ETFpTyyda,False
JyNDjk,JyWDjk,False
JATgbdUz,JTTggccz,False
tFKrmX,tFHmmX,False
eiiTDPTsD,eVTTTTssD,False
LNeTxvIyV,LNeTvvvyV,False
OqBtz,OqBIz,False
PwnUBkCS,FnnbJJCS,False
myAGmRL,myyBsnR,False
ZYwvIyfF,ZVvxjyfP,False
deuOnyjNo,dcvOnyyNo,False
eIMiMOeb,aNNNfSoz,False
gEyleOThC,gjTyeDThC,False
WRjyfvMm,NFjyfvMm,False
WsjZc,VsjZc,False
zeqlA,zeqJA,False
VGvIJ,VGvII,False
ylaUUH,yccUUJ,False
HNWRbYoEV,HNWRhYpEV,False
VJjammUoq,VjtmmmUdq,False
pxbGn,pxbCn,False
LlfJQ,LJlIQ,False
nsSXvTTo,neRKvTTr,False
DbbIU,CJcJJ,False
bKjuWOT,bKjyWTT,False
GZpAWXmhq,EttrNYYmq,False
zcDpioBe,zoDppoBe,False
GdLlll,QccJJJ,False
pwUXG,pwUXG,True
Ayczqybxv,Ayzapybxv,False
pARNRYlsV,pARRRSIsV,False
JEjmB,JFjmB,False
FvkeqkQWo,FvxqqQQVo,False
ePbOSkeG,ePoBAkeG,False
ICbpeaPA,iCbpcxRA,False
kkwEOv,kkwEOv,True
SNubqcQBd,SNbbuqBBd,False
wfsLXDZg,wtslJZSg,False
COgRzs,CQgRss,False
QXxbACiPP,QXxbAAPPP,False
sjMvtv,sjJJvv,False
HFhEvd,HFhEvd,True
OgYNFi,OgVVFi,False
sLuGo,sLuGo,True
nGJocWv,nQtdddv,False
awujmJnZK,zxyjjqmSX,False
gANLmxm,gMMLxxm,False
jzZXAY,jzZAXY,False
DGkATGX,OOAxOOX,False
JlBocqQ,JJBocqQ,False
NbFdxhkD,WbFbxhkQ,False
vCPZrBFF,vCPDEEFF,False
cGMiHhV,cGMHHhV,False
EpdljvsrV,EpbjjisrV,False
ObgGTQx,OcgCTQx,False
TXCClXB,TXZZlBB,False
VaRBkHZO,VaBBkkZO,False
VynKnGm,VymKmOm,False
SDUfrAKq,SZLLrrKq,False
VGIQxw,VGGQxw,False
hzvoa,hIczz,False
pwxanitb,pwxznibb,False
fzQNwq,fzQNwq,True
NQZyxW,NQZyxW,True
MrOss,NvOss,False
